Date,Time_24hr,Lat,Lon,Alt,Rel_Alt
10/19/2016,14:39:30,33.4665171,-88.7667069,101.520,23.070,
10/19/2016,14:39:30,33.4665171,-88.7667054,101.520,23.070,
10/19/2016,14:39:31,33.4665172,-88.7667039,101.520,23.070,
10/19/2016,14:39:31,33.4665171,-88.7667018,101.520,23.070,
10/19/2016,14:39:32,33.4665173,-88.7667002,101.500,23.050,
10/19/2016,14:39:33,33.4665173,-88.7666987,101.500,23.050,
10/19/2016,14:39:34,33.4665167,-88.7666973,101.500,23.050,
10/19/2016,14:39:34,33.4665160,-88.7666956,101.490,23.039,
10/19/2016,14:39:35,33.4665153,-88.7666943,101.480,23.029,
10/19/2016,14:39:35,33.4665141,-88.7666925,101.510,23.060,
10/19/2016,14:39:36,33.4665131,-88.7666910,101.540,23.090,
10/19/2016,14:39:36,33.4665117,-88.7666896,101.550,23.100,
10/19/2016,14:39:37,33.4665106,-88.7666885,101.540,23.090,
10/19/2016,14:39:37,33.4665087,-88.7666876,101.540,23.090,
10/19/2016,14:39:38,33.4665068,-88.7666869,101.570,23.119,
10/19/2016,14:39:39,33.4665054,-88.7666861,101.560,23.109,
10/19/2016,14:39:39,33.4665042,-88.7666851,101.550,23.100,
10/19/2016,14:39:40,33.4665031,-88.7666835,101.520,23.070,
10/19/2016,14:39:41,33.4665025,-88.7666815,101.500,23.050,
10/19/2016,14:39:41,33.4665028,-88.7666796,101.530,23.080,
10/19/2016,14:39:42,33.4665032,-88.7666776,101.500,23.050,
10/19/2016,14:39:42,33.4665036,-88.7666763,101.480,23.029,
10/19/2016,14:39:43,33.4665038,-88.7666751,101.470,23.019,
10/19/2016,14:39:43,33.4665038,-88.7666746,101.510,23.060,
10/19/2016,14:39:44,33.4665037,-88.7666742,101.550,23.100,
10/19/2016,14:39:45,33.4665039,-88.7666740,101.610,23.160,
10/19/2016,14:39:45,33.4665037,-88.7666739,101.690,23.240,
10/19/2016,14:39:45,33.4665035,-88.7666740,101.770,23.320,
10/19/2016,14:39:46,33.4665033,-88.7666744,101.870,23.420,
10/19/2016,14:39:46,33.4665032,-88.7666749,101.940,23.490,
10/19/2016,14:39:47,33.4665035,-88.7666755,102.030,23.580,
10/19/2016,14:39:48,33.4665043,-88.7666762,102.130,23.680,
10/19/2016,14:39:48,33.4665051,-88.7666773,102.220,23.769,
10/19/2016,14:39:49,33.4665058,-88.7666783,102.290,23.840,
10/19/2016,14:39:49,33.4665064,-88.7666791,102.320,23.869,
10/19/2016,14:39:50,33.4665069,-88.7666800,102.310,23.859,
10/19/2016,14:39:50,33.4665074,-88.7666809,102.290,23.840,
10/19/2016,14:39:51,33.4665084,-88.7666815,102.260,23.810,
10/19/2016,14:39:51,33.4665094,-88.7666820,102.210,23.760,
10/19/2016,14:39:52,33.4665112,-88.7666827,102.170,23.720,
10/19/2016,14:39:52,33.4665138,-88.7666835,102.120,23.670,
10/19/2016,14:39:53,33.4665158,-88.7666846,102.070,23.619,
10/19/2016,14:39:53,33.4665174,-88.7666857,102.100,23.650,
10/19/2016,14:39:54,33.4665183,-88.7666870,102.080,23.630,
10/19/2016,14:39:55,33.4665190,-88.7666885,102.080,23.630,
10/19/2016,14:39:56,33.4665193,-88.7666897,102.070,23.619,
10/19/2016,14:39:56,33.4665200,-88.7666908,102.040,23.590,
10/19/2016,14:39:57,33.4665206,-88.7666918,101.990,23.539,
10/19/2016,14:39:57,33.4665213,-88.7666927,101.970,23.519,
10/19/2016,14:39:58,33.4665220,-88.7666935,101.920,23.470,
10/19/2016,14:39:58,33.4665229,-88.7666940,101.910,23.460,
10/19/2016,14:39:59,33.4665238,-88.7666938,101.880,23.430,
10/19/2016,14:39:59,33.4665244,-88.7666934,101.850,23.400,
10/19/2016,14:40:00,33.4665248,-88.7666926,101.790,23.340,
10/19/2016,14:40:01,33.4665254,-88.7666926,101.760,23.310,
10/19/2016,14:40:01,33.4665260,-88.7666935,101.760,23.310,
10/19/2016,14:40:02,33.4665268,-88.7666953,101.760,23.310,
10/19/2016,14:40:03,33.4665270,-88.7666982,101.800,23.350,
10/19/2016,14:40:03,33.4665275,-88.7667017,101.900,23.449,
10/19/2016,14:40:04,33.4665280,-88.7667048,102.000,23.550,
10/19/2016,14:40:05,33.4665280,-88.7667066,102.080,23.630,
10/19/2016,14:40:05,33.4665279,-88.7667078,102.120,23.670,
10/19/2016,14:40:06,33.4665276,-88.7667088,102.120,23.670,
10/19/2016,14:40:06,33.4665257,-88.7667096,102.080,23.630,
10/19/2016,14:40:07,33.4665228,-88.7667103,102.060,23.609,
10/19/2016,14:40:07,33.4665200,-88.7667109,102.010,23.560,
10/19/2016,14:40:08,33.4665181,-88.7667114,101.940,23.490,
10/19/2016,14:40:09,33.4665166,-88.7667115,101.870,23.420,
10/19/2016,14:40:09,33.4665158,-88.7667115,101.820,23.369,
10/19/2016,14:40:10,33.4665151,-88.7667112,101.790,23.340,
10/19/2016,14:40:10,33.4665142,-88.7667107,101.780,23.330,
10/19/2016,14:40:11,33.4665136,-88.7667102,101.790,23.340,
10/19/2016,14:40:11,33.4665134,-88.7667100,101.780,23.330,
10/19/2016,14:40:12,33.4665144,-88.7667094,101.800,23.350,
10/19/2016,14:40:13,33.4665136,-88.7667099,101.800,23.350,
10/19/2016,14:40:13,33.4665133,-88.7667089,101.870,23.420,
10/19/2016,14:40:13,33.4665120,-88.7667081,101.870,23.420,
10/19/2016,14:40:14,33.4665117,-88.7667067,101.820,23.369,
10/19/2016,14:40:15,33.4665146,-88.7667040,101.820,23.369,
10/19/2016,14:40:15,33.4665137,-88.7667021,101.850,23.400,
10/19/2016,14:40:16,33.4665115,-88.7667005,101.820,23.369,
10/19/2016,14:40:17,33.4665137,-88.7666987,101.720,23.269,
10/19/2016,14:40:17,33.4665091,-88.7667007,101.580,23.130,
10/19/2016,14:40:18,33.4665085,-88.7667020,101.410,22.960,
10/19/2016,14:40:18,33.4665053,-88.7667042,101.350,22.900,
10/19/2016,14:40:20,33.4665103,-88.7667051,101.330,22.880,
10/19/2016,14:40:20,33.4665104,-88.7667056,101.070,22.619,
10/19/2016,14:40:21,33.4665119,-88.7667054,101.030,22.580,
10/19/2016,14:40:22,33.4665166,-88.7667010,101.170,22.720,
10/19/2016,14:40:22,33.4665202,-88.7666993,101.320,22.869,
10/19/2016,14:40:23,33.4665224,-88.7667004,101.440,22.990,
10/19/2016,14:40:23,33.4665225,-88.7667008,101.520,23.070,
10/19/2016,14:40:24,33.4665125,-88.7667056,101.650,23.199,
10/19/2016,14:40:24,33.4664963,-88.7667130,101.720,23.269,
10/19/2016,14:40:25,33.4664649,-88.7667255,101.610,23.160,
10/19/2016,14:40:26,33.4664345,-88.7667356,101.550,23.100,
10/19/2016,14:40:26,33.4664004,-88.7667495,101.300,22.850,
10/19/2016,14:40:27,33.4663558,-88.7667668,101.160,22.710,
10/19/2016,14:40:28,33.4663209,-88.7667742,100.920,22.470,
10/19/2016,14:40:29,33.4662801,-88.7667767,100.730,22.279,
10/19/2016,14:40:29,33.4662486,-88.7667794,100.600,22.150,
10/19/2016,14:40:30,33.4662162,-88.7667822,100.510,22.060,
10/19/2016,14:40:31,33.4661333,-88.7667930,100.230,21.779,
10/19/2016,14:40:31,33.4660347,-88.7667989,100.360,21.910,
10/19/2016,14:40:32,33.4658795,-88.7668084,100.340,21.890,
10/19/2016,14:40:32,33.4656895,-88.7668257,100.420,21.970,
10/19/2016,14:40:34,33.4654821,-88.7668762,100.200,21.750,
10/19/2016,14:40:35,33.4654650,-88.7668961,100.210,21.760,
10/19/2016,14:40:37,33.4652742,-88.7669522,100.580,22.130,
10/19/2016,14:40:38,33.4652316,-88.7669652,100.570,22.119,
10/19/2016,14:40:39,33.4651908,-88.7669797,100.570,22.119,
10/19/2016,14:40:39,33.4656673,-88.7668252,100.400,21.949,
10/19/2016,14:40:40,33.4656826,-88.7668221,100.370,21.920,
10/19/2016,14:40:41,33.4656947,-88.7668190,100.420,21.970,
10/19/2016,14:40:41,33.4657042,-88.7668171,100.390,21.939,
10/19/2016,14:40:41,33.4657166,-88.7668172,100.160,21.710,
10/19/2016,14:40:42,33.4657242,-88.7668173,100.230,21.779,
10/19/2016,14:40:42,33.4657393,-88.7668194,100.300,21.850,
10/19/2016,14:40:43,33.4657490,-88.7668206,100.350,21.900,
10/19/2016,14:40:43,33.4657598,-88.7668176,100.250,21.800,
10/19/2016,14:40:44,33.4657673,-88.7668151,100.350,21.900,
10/19/2016,14:40:45,33.4657807,-88.7668088,100.220,21.770,
10/19/2016,14:40:45,33.4657978,-88.7668021,100.320,21.869,
10/19/2016,14:40:46,33.4653902,-88.7669520,100.440,21.990,
10/19/2016,14:40:46,33.4654312,-88.7669251,100.440,21.990,
10/19/2016,14:40:47,33.4654628,-88.7669151,100.390,21.939,
10/19/2016,14:40:48,33.4654962,-88.7669075,100.380,21.930,
10/19/2016,14:40:48,33.4655374,-88.7668939,100.370,21.920,
10/19/2016,14:40:49,33.4655711,-88.7668822,100.400,21.949,
10/19/2016,14:40:50,33.4656124,-88.7668703,100.380,21.930,
10/19/2016,14:40:50,33.4656623,-88.7668560,100.360,21.910,
10/19/2016,14:40:50,33.4657135,-88.7668430,100.350,21.900,
10/19/2016,14:40:51,33.4657592,-88.7668311,100.390,21.939,
10/19/2016,14:40:52,33.4658095,-88.7668202,100.310,21.859,
10/19/2016,14:40:52,33.4658511,-88.7668110,100.320,21.869,
10/19/2016,14:40:53,33.4658959,-88.7667996,100.380,21.930,
10/19/2016,14:40:54,33.4659344,-88.7667879,100.450,22.000,
10/19/2016,14:40:55,33.4659663,-88.7667738,100.500,22.050,
10/19/2016,14:40:55,33.4659885,-88.7667602,100.550,22.100,
10/19/2016,14:40:57,33.4660106,-88.7667482,100.610,22.160,
10/19/2016,14:40:57,33.4660128,-88.7667494,100.630,22.180,
10/19/2016,14:40:58,33.4660135,-88.7667523,100.610,22.160,
10/19/2016,14:40:58,33.4660141,-88.7667560,100.560,22.109,
10/19/2016,14:40:59,33.4660133,-88.7667576,100.510,22.060,
10/19/2016,14:41:00,33.4660146,-88.7667564,100.380,21.930,
10/19/2016,14:41:01,33.4660206,-88.7667553,100.330,21.880,
10/19/2016,14:41:01,33.4660281,-88.7667544,100.330,21.880,
10/19/2016,14:41:02,33.4660334,-88.7667533,100.340,21.890,
10/19/2016,14:41:03,33.4660393,-88.7667520,100.340,21.890,
10/19/2016,14:41:03,33.4660450,-88.7667496,100.330,21.880,
10/19/2016,14:41:04,33.4660507,-88.7667466,100.340,21.890,
10/19/2016,14:41:05,33.4660578,-88.7667427,100.400,21.949,
10/19/2016,14:41:05,33.4660640,-88.7667393,100.380,21.930,
10/19/2016,14:41:06,33.4660701,-88.7667356,100.400,21.949,
10/19/2016,14:41:06,33.4660749,-88.7667320,100.370,21.920,
10/19/2016,14:41:07,33.4660778,-88.7667284,100.360,21.910,
10/19/2016,14:41:08,33.4660845,-88.7667197,100.310,21.859,
10/19/2016,14:41:09,33.4660885,-88.7667149,100.300,21.850,
10/19/2016,14:41:09,33.4660909,-88.7667095,99.890,21.439,
10/19/2016,14:41:10,33.4661008,-88.7667095,99.680,21.230,
10/19/2016,14:41:11,33.4661150,-88.7667130,98.930,20.480,
10/19/2016,14:41:11,33.4661280,-88.7667209,98.760,20.310,
10/19/2016,14:41:12,33.4661457,-88.7667208,98.210,19.760,
10/19/2016,14:41:13,33.4661635,-88.7667175,97.730,19.279,
10/19/2016,14:41:13,33.4661795,-88.7667087,97.300,18.850,
10/19/2016,14:41:14,33.4661973,-88.7666998,97.200,18.750,
10/19/2016,14:41:15,33.4662176,-88.7666927,97.140,18.690,
10/19/2016,14:41:16,33.4662765,-88.7666946,97.270,18.820,
10/19/2016,14:41:17,33.4663266,-88.7667071,97.540,19.090,
10/19/2016,14:41:18,33.4663414,-88.7667132,97.740,19.289,
10/19/2016,14:41:18,33.4663491,-88.7667058,97.760,19.310,
10/19/2016,14:41:19,33.4663577,-88.7666969,97.910,19.460,
10/19/2016,14:41:20,33.4663573,-88.7666904,97.990,19.539,
10/19/2016,14:41:21,33.4663335,-88.7666878,98.040,19.590,
10/19/2016,14:41:22,33.4663220,-88.7666852,98.080,19.630,
10/19/2016,14:41:23,33.4662849,-88.7666910,98.170,19.720,
10/19/2016,14:41:23,33.4662340,-88.7667069,98.160,19.710,
10/19/2016,14:41:24,33.4661919,-88.7667226,98.140,19.689,
10/19/2016,14:41:24,33.4661780,-88.7667401,98.080,19.630,
10/19/2016,14:41:25,33.4661669,-88.7667485,98.080,19.630,
10/19/2016,14:41:26,33.4661700,-88.7667537,97.870,19.420,
10/19/2016,14:41:27,33.4661923,-88.7667586,97.700,19.250,
10/19/2016,14:41:27,33.4662175,-88.7667596,97.570,19.119,
10/19/2016,14:41:28,33.4662462,-88.7667583,97.500,19.050,
10/19/2016,14:41:28,33.4662699,-88.7667564,97.430,18.980,
10/19/2016,14:41:29,33.4662907,-88.7667540,97.390,18.939,
10/19/2016,14:41:29,33.4663165,-88.7667532,97.320,18.869,
10/19/2016,14:41:32,33.4663598,-88.7667618,97.350,18.900,
10/19/2016,14:41:32,33.4663701,-88.7667656,97.420,18.970,
10/19/2016,14:41:33,33.4663787,-88.7667686,97.540,19.090,
10/19/2016,14:41:33,33.4663833,-88.7667681,97.610,19.160,
10/19/2016,14:41:34,33.4663895,-88.7667536,97.650,19.199,
10/19/2016,14:41:35,33.4663925,-88.7667497,97.730,19.279,
10/19/2016,14:41:35,33.4663958,-88.7667475,97.810,19.359,
10/19/2016,14:41:36,33.4663992,-88.7667469,97.790,19.340,
10/19/2016,14:41:36,33.4664026,-88.7667481,97.780,19.330,
10/19/2016,14:41:38,33.4664172,-88.7667534,97.730,19.279,
10/19/2016,14:41:40,33.4664297,-88.7667523,97.600,19.150,
10/19/2016,14:41:41,33.4664334,-88.7667485,97.560,19.109,
10/19/2016,14:41:41,33.4664382,-88.7667470,97.530,19.080,
10/19/2016,14:41:42,33.4664434,-88.7667448,97.540,19.090,
10/19/2016,14:41:43,33.4664488,-88.7667361,97.710,19.260,
10/19/2016,14:41:43,33.4664506,-88.7667343,97.740,19.289,
10/19/2016,14:41:44,33.4664541,-88.7667301,97.720,19.270,
10/19/2016,14:41:46,33.4664608,-88.7667256,97.780,19.330,
10/19/2016,14:41:46,33.4664632,-88.7667238,97.800,19.350,
10/19/2016,14:41:47,33.4664659,-88.7667214,97.840,19.390,
10/19/2016,14:41:48,33.4664704,-88.7667217,97.910,19.460,
10/19/2016,14:41:48,33.4664716,-88.7667252,97.980,19.529,
10/19/2016,14:41:49,33.4664693,-88.7667288,97.990,19.539,
10/19/2016,14:41:51,33.4664388,-88.7667387,98.120,19.670,
10/19/2016,14:41:52,33.4664386,-88.7667383,98.030,19.580,
10/19/2016,14:41:53,33.4664513,-88.7667339,97.900,19.449,
10/19/2016,14:41:53,33.4664715,-88.7667301,97.760,19.310,
10/19/2016,14:41:54,33.4664937,-88.7667286,97.640,19.189,
10/19/2016,14:41:54,33.4665152,-88.7667275,97.550,19.100,
10/19/2016,14:41:55,33.4665282,-88.7667279,97.500,19.050,
10/19/2016,14:41:55,33.4665368,-88.7667299,97.490,19.039,
10/19/2016,14:41:56,33.4665391,-88.7667320,97.480,19.029,
10/19/2016,14:41:57,33.4665370,-88.7667331,97.500,19.050,
10/19/2016,14:42:00,33.4665266,-88.7667323,97.580,19.130,
10/19/2016,14:42:00,33.4665280,-88.7667322,97.600,19.150,
10/19/2016,14:42:01,33.4665288,-88.7667310,97.660,19.210,
10/19/2016,14:42:02,33.4665282,-88.7667290,97.720,19.270,
10/19/2016,14:42:03,33.4665296,-88.7667272,97.710,19.260,
10/19/2016,14:42:03,33.4665389,-88.7667241,97.720,19.270,
10/19/2016,14:42:03,33.4665572,-88.7667165,97.770,19.320,
10/19/2016,14:42:04,33.4665678,-88.7667108,97.780,19.330,
10/19/2016,14:42:05,33.4665730,-88.7667024,97.870,19.420,
10/19/2016,14:42:07,33.4665792,-88.7667013,98.250,19.800,
10/19/2016,14:42:07,33.4665732,-88.7667011,98.210,19.760,
10/19/2016,14:42:08,33.4665654,-88.7667014,98.030,19.580,
10/19/2016,14:42:11,33.4665575,-88.7666949,97.690,19.240,
10/19/2016,14:42:12,33.4665561,-88.7666903,97.550,19.100,
10/19/2016,14:42:13,33.4665596,-88.7666891,97.380,18.930,
10/19/2016,14:42:15,33.4665608,-88.7666888,97.340,18.890,
10/19/2016,14:42:15,33.4665593,-88.7666877,97.260,18.810,
10/19/2016,14:42:16,33.4665597,-88.7666887,97.070,18.619,
10/19/2016,14:42:16,33.4665590,-88.7666900,97.070,18.619,
10/19/2016,14:42:17,33.4665587,-88.7666871,97.020,18.570,
10/19/2016,14:42:18,33.4665657,-88.7666778,97.000,18.550,
10/19/2016,14:42:18,33.4665700,-88.7666724,96.880,18.430,
10/19/2016,14:42:19,33.4665726,-88.7666718,96.720,18.270,
10/19/2016,14:42:19,33.4665750,-88.7666726,96.530,18.080,
10/19/2016,14:42:20,33.4665769,-88.7666725,96.380,17.930,
10/19/2016,14:42:21,33.4665827,-88.7666740,96.130,17.680,
10/19/2016,14:42:22,33.4665873,-88.7666755,96.040,17.590,
10/19/2016,14:42:23,33.4665902,-88.7666760,95.840,17.390,
10/19/2016,14:42:23,33.4665910,-88.7666781,95.700,17.250,
10/19/2016,14:42:24,33.4665922,-88.7666793,95.510,17.060,
10/19/2016,14:42:24,33.4665940,-88.7666797,95.300,16.850,
10/19/2016,14:42:25,33.4665939,-88.7666787,95.230,16.779,
10/19/2016,14:42:26,33.4665927,-88.7666774,95.180,16.730,
10/19/2016,14:42:26,33.4665926,-88.7666760,95.180,16.730,
10/19/2016,14:42:27,33.4665926,-88.7666748,95.200,16.750,
10/19/2016,14:42:27,33.4665924,-88.7666736,95.210,16.760,
10/19/2016,14:42:28,33.4665909,-88.7666723,95.230,16.779,
10/19/2016,14:42:28,33.4665896,-88.7666715,95.250,16.800,
10/19/2016,14:42:29,33.4665872,-88.7666707,95.240,16.789,
10/19/2016,14:42:29,33.4665855,-88.7666703,95.230,16.779,
10/19/2016,14:42:30,33.4665843,-88.7666702,95.210,16.760,
10/19/2016,14:42:31,33.4665826,-88.7666700,95.170,16.720,
10/19/2016,14:42:32,33.4665819,-88.7666701,95.150,16.699,
10/19/2016,14:42:33,33.4665815,-88.7666702,95.140,16.690,
10/19/2016,14:42:33,33.4665808,-88.7666706,95.100,16.650,
10/19/2016,14:42:34,33.4665800,-88.7666710,95.080,16.630,
10/19/2016,14:42:35,33.4665799,-88.7666712,95.030,16.580,
10/19/2016,14:42:36,33.4665800,-88.7666711,95.020,16.570,
10/19/2016,14:42:37,33.4665801,-88.7666710,95.010,16.560,
10/19/2016,14:42:41,33.4665773,-88.7666709,94.840,16.390,
10/19/2016,14:42:43,33.4665748,-88.7666711,94.780,16.330,
10/19/2016,14:42:44,33.4665698,-88.7666701,94.700,16.250,
10/19/2016,14:42:44,33.4665683,-88.7666700,94.770,16.320,
10/19/2016,14:42:45,33.4665678,-88.7666703,94.790,16.340,
10/19/2016,14:42:49,33.4665667,-88.7666704,94.940,16.490,
10/19/2016,14:42:49,33.4665659,-88.7666701,95.000,16.550,
10/19/2016,14:42:50,33.4665662,-88.7666693,95.020,16.570,
10/19/2016,14:42:51,33.4665666,-88.7666688,95.070,16.619,
10/19/2016,14:42:52,33.4665676,-88.7666680,95.160,16.710,
10/19/2016,14:42:53,33.4665682,-88.7666680,95.190,16.740,
10/19/2016,14:42:53,33.4665687,-88.7666679,95.180,16.730,
10/19/2016,14:42:54,33.4665692,-88.7666680,95.220,16.770,
10/19/2016,14:42:55,33.4665696,-88.7666684,95.280,16.830,
10/19/2016,14:42:57,33.4665704,-88.7666703,95.310,16.859,
10/19/2016,14:42:57,33.4665706,-88.7666710,95.320,16.869,
10/19/2016,14:42:59,33.4665711,-88.7666721,95.310,16.859,
10/19/2016,14:42:59,33.4665713,-88.7666724,95.280,16.830,
10/19/2016,14:43:01,33.4665719,-88.7666721,95.240,16.789,
10/19/2016,14:43:01,33.4665720,-88.7666717,95.230,16.779,
10/19/2016,14:43:02,33.4665719,-88.7666712,95.230,16.779,
10/19/2016,14:43:02,33.4665717,-88.7666704,95.220,16.770,
10/19/2016,14:43:03,33.4665714,-88.7666685,95.210,16.760,
10/19/2016,14:43:04,33.4665713,-88.7666677,95.230,16.779,
10/19/2016,14:43:04,33.4665712,-88.7666671,95.240,16.789,
10/19/2016,14:43:06,33.4665707,-88.7666668,95.250,16.800,
10/19/2016,14:43:08,33.4665702,-88.7666661,95.260,16.810,
10/19/2016,14:43:10,33.4665700,-88.7666662,95.300,16.850,
10/19/2016,14:43:10,33.4665702,-88.7666664,95.300,16.850,
10/19/2016,14:43:11,33.4665705,-88.7666666,95.290,16.840,
10/19/2016,14:43:11,33.4665708,-88.7666668,95.310,16.859,
10/19/2016,14:43:12,33.4665704,-88.7666673,95.300,16.850,
10/19/2016,14:43:14,33.4665682,-88.7666695,95.390,16.940,
10/19/2016,14:43:14,33.4665679,-88.7666707,95.380,16.930,
10/19/2016,14:43:17,33.4665747,-88.7666714,95.360,16.910,
10/19/2016,14:43:18,33.4665771,-88.7666724,95.330,16.880,
10/19/2016,14:43:19,33.4665785,-88.7666734,95.290,16.840,
10/19/2016,14:43:21,33.4665803,-88.7666753,95.260,16.810,
10/19/2016,14:43:22,33.4665808,-88.7666761,95.240,16.789,
10/19/2016,14:43:23,33.4665818,-88.7666767,95.200,16.750,
10/19/2016,14:43:23,33.4665827,-88.7666775,95.230,16.779,
10/19/2016,14:43:26,33.4665846,-88.7666790,95.260,16.810,
10/19/2016,14:43:27,33.4665861,-88.7666796,95.240,16.789,
10/19/2016,14:43:27,33.4665865,-88.7666798,95.240,16.789,
10/19/2016,14:43:28,33.4665866,-88.7666803,95.250,16.800,
10/19/2016,14:43:29,33.4665877,-88.7666801,95.250,16.800,
10/19/2016,14:43:30,33.4665878,-88.7666801,95.220,16.770,
10/19/2016,14:43:31,33.4665879,-88.7666800,95.210,16.760,
10/19/2016,14:43:31,33.4665874,-88.7666801,95.220,16.770,
10/19/2016,14:43:32,33.4665864,-88.7666801,95.190,16.740,
10/19/2016,14:43:33,33.4665823,-88.7666798,95.210,16.760,
10/19/2016,14:43:34,33.4665808,-88.7666796,95.200,16.750,
10/19/2016,14:43:35,33.4665800,-88.7666792,95.170,16.720,
10/19/2016,14:43:35,33.4665790,-88.7666790,95.160,16.710,
10/19/2016,14:43:36,33.4665780,-88.7666787,95.180,16.730,
10/19/2016,14:43:36,33.4665776,-88.7666784,95.160,16.710,
10/19/2016,14:43:37,33.4665773,-88.7666782,95.150,16.699,
10/19/2016,14:43:37,33.4665773,-88.7666782,95.160,16.710,
10/19/2016,14:43:38,33.4665773,-88.7666783,95.170,16.720,
10/19/2016,14:43:38,33.4665775,-88.7666784,95.210,16.760,
10/19/2016,14:43:39,33.4665777,-88.7666788,95.180,16.730,
10/19/2016,14:43:39,33.4665780,-88.7666791,95.170,16.720,
10/19/2016,14:43:41,33.4665780,-88.7666799,95.190,16.740,
10/19/2016,14:43:42,33.4665778,-88.7666804,95.170,16.720,
10/19/2016,14:43:43,33.4665770,-88.7666825,95.140,16.690,
10/19/2016,14:43:43,33.4665771,-88.7666842,95.130,16.680,
10/19/2016,14:43:44,33.4665771,-88.7666872,95.110,16.660,
10/19/2016,14:43:47,33.4665732,-88.7666892,95.120,16.670,
10/19/2016,14:43:48,33.4665722,-88.7666892,95.140,16.690,
10/19/2016,14:43:50,33.4665722,-88.7666885,95.170,16.720,
10/19/2016,14:43:50,33.4665722,-88.7666883,95.170,16.720,
10/19/2016,14:43:51,33.4665722,-88.7666879,95.200,16.750,
10/19/2016,14:43:51,33.4665722,-88.7666875,95.250,16.800,
10/19/2016,14:43:53,33.4665718,-88.7666864,95.400,16.949,
10/19/2016,14:43:54,33.4665719,-88.7666863,95.450,17.000,
10/19/2016,14:43:56,33.4665749,-88.7666879,95.520,17.070,
10/19/2016,14:43:57,33.4665762,-88.7666886,95.560,17.109,
10/19/2016,14:43:58,33.4665768,-88.7666890,95.610,17.160,
10/19/2016,14:43:58,33.4665774,-88.7666891,95.610,17.160,
10/19/2016,14:43:59,33.4665780,-88.7666890,95.640,17.190,
10/19/2016,14:44:01,33.4665785,-88.7666880,95.720,17.270,
10/19/2016,14:44:01,33.4665787,-88.7666877,95.740,17.289,
10/19/2016,14:44:02,33.4665794,-88.7666872,95.770,17.320,
10/19/2016,14:44:03,33.4665805,-88.7666865,95.780,17.330,
10/19/2016,14:44:04,33.4665826,-88.7666861,95.760,17.310,
10/19/2016,14:44:06,33.4665836,-88.7666855,95.680,17.230,
